customer_id,signup_date,age_group,gender,city,customer_type,loyalty_tier
C1751,03/07/2020,36-45,Male,Manchester,New,Gold
C1752,24/02/2020,36-45,Female,Sheffield,New,Bronze
C1753,26/04/2024,56-65,Female,Cardiff,Returning,Gold
C1754,14/05/2022,18-25,Male,Leicester,Returning,Bronze
C1755,06/02/2024,26-35,Female,Cardiff,New,Bronze
C1756,09/04/2022,46-55,Female,Bristol,New,Bronze
C1757,18/04/2020,56-65,Male,Birmingham,Returning,Silver
C1758,22/01/2024,36-45,Male,Liverpool,Returning,Bronze
C1759,14/10/2022,26-35,Male,Newcastle,New,Silver
C1760,01/04/2023,26-35,Male,Liverpool,New,Bronze
C1761,26/02/2020,36-45,Female,Southampton,Returning,Bronze
C1762,08/09/2022,46-55,Male,London,Returning,Bronze
C1763,03/02/2023,36-45,Male,Southampton,New,Bronze
C1764,17/01/2022,18-25,Male,Manchester,New,Silver
C1765,04/11/2023,26-35,Male,Edinburgh,New,Bronze
C1766,19/03/2022,65+,Female,Nottingham,Returning,Silver
C1767,14/02/2023,18-25,Male,Bristol,New,Bronze
C1768,27/01/2021,26-35,Male,Cardiff,New,Silver
C1769,06/04/2020,36-45,Non-binary,Leeds,Returning,Bronze
C1770,26/06/2023,36-45,Prefer not to say,Birmingham,New,Silver
C1771,05/03/2020,56-65,Male,Edinburgh,Returning,Silver
C1772,25/06/2021,46-55,Male,Newcastle,New,Bronze
C1773,11/10/2023,26-35,Male,Leicester,New,Gold
C1774,29/01/2020,36-45,Male,Manchester,Returning,Bronze
C1775,20/01/2024,18-25,Female,Newcastle,New,Silver
C1776,17/11/2023,36-45,Female,Manchester,New,Bronze
C1777,12/05/2024,18-25,Male,London,New,Silver
C1778,27/05/2021,26-35,Female,Edinburgh,New,Gold
C1779,31/07/2023,46-55,Female,Leicester,Returning,Gold
C1780,06/05/2023,36-45,Male,Southampton,New,Silver
C1781,11/02/2023,18-25,Male,Leicester,New,Silver
C1782,14/01/2024,36-45,Male,Sheffield,New,Bronze
C1783,31/01/2023,65+,Male,Liverpool,Returning,Bronze
C1784,06/11/2022,26-35,Male,Newcastle,Returning,Bronze
C1785,04/03/2023,26-35,Female,Leicester,Returning,Bronze
C1786,02/07/2022,36-45,Male,Birmingham,New,Bronze
C1787,27/06/2024,36-45,Male,Belfast,Returning,Bronze
C1788,04/10/2022,26-35,Non-binary,Cardiff,New,Gold
C1789,17/09/2022,56-65,Female,Cardiff,New,Bronze
C1790,10/06/2024,56-65,Male,Birmingham,New,Bronze
C1791,03/05/2022,36-45,Female,Leicester,New,Silver
C1792,30/03/2023,26-35,Female,London,New,Silver
C1793,03/09/2021,36-45,Male,Edinburgh,New,Bronze
C1794,08/05/2021,26-35,Female,Leicester,New,Silver
C1795,01/04/2020,36-45,Female,Newcastle,Returning,Silver
C1796,29/07/2021,26-35,Female,Liverpool,New,Silver
C1797,16/09/2022,65+,Female,Leeds,New,Bronze
C1798,30/10/2020,18-25,Male,Liverpool,New,Bronze
C1799,21/01/2024,36-45,Male,Liverpool,New,Bronze
C1800,29/04/2022,26-35,Female,Bristol,New,Bronze
C1801,10/09/2020,36-45,Male,Sheffield,New,Silver
C1802,16/07/2022,36-45,Female,Liverpool,New,Bronze
C1803,28/09/2022,46-55,Male,Southampton,New,Bronze
C1804,16/11/2020,26-35,Male,Leeds,Returning,Bronze
C1805,24/03/2022,36-45,Female,Leeds,New,Silver
C1806,07/05/2021,56-65,Female,Sheffield,Returning,Bronze
C1807,18/05/2022,56-65,Male,Birmingham,New,Bronze
C1808,18/01/2023,36-45,Female,London,New,Silver
C1809,15/01/2020,18-25,Female,Edinburgh,New,Silver
C1810,16/01/2024,36-45,Female,Glasgow,New,Silver
C1811,15/03/2022,36-45,Male,Manchester,New,Silver
C1812,19/07/2020,46-55,Female,Bristol,Returning,Gold
C1813,05/01/2023,26-35,Female,Leicester,Returning,Silver
C1814,25/03/2021,18-25,Female,Nottingham,Returning,Bronze
C1815,24/06/2023,26-35,Male,Birmingham,New,Gold
C1816,22/06/2020,26-35,Female,Belfast,New,Bronze
C1817,02/05/2020,26-35,Male,Leeds,New,Bronze
C1818,16/07/2023,26-35,Female,Liverpool,Returning,Silver
C1819,25/09/2020,26-35,Male,Cardiff,New,Silver
C1820,28/06/2024,56-65,Male,Sheffield,Returning,Bronze
C1821,26/04/2022,46-55,Male,London,Returning,Bronze
C1822,20/05/2021,26-35,Male,Belfast,New,Bronze
C1823,21/02/2021,36-45,Male,Bristol,New,Silver
C1824,24/09/2021,36-45,Male,Liverpool,Returning,Bronze
C1825,25/02/2022,26-35,Male,Leeds,Returning,Bronze
C1826,15/01/2024,26-35,Female,Sheffield,Returning,Bronze
C1827,15/09/2020,46-55,Male,Birmingham,New,Silver
C1828,15/01/2023,18-25,Female,Leicester,New,Bronze
C1829,24/02/2020,46-55,Female,Leeds,Returning,Bronze
C1830,08/01/2020,36-45,Male,Belfast,Returning,Gold
C1831,09/01/2024,36-45,Male,Newcastle,New,Silver
C1832,05/10/2022,36-45,Female,Nottingham,New,Gold
C1833,01/03/2024,36-45,Male,London,Returning,Silver
C1834,10/12/2020,26-35,Female,Nottingham,New,Bronze
C1835,19/10/2023,36-45,Female,Leeds,New,Silver
C1836,30/10/2021,26-35,Female,Sheffield,New,Gold
C1837,04/10/2022,56-65,Male,Bristol,Returning,Bronze
C1838,15/01/2022,26-35,Female,Newcastle,New,Bronze
C1839,16/10/2022,56-65,Female,Manchester,Returning,Gold
C1840,05/08/2020,18-25,Male,Nottingham,New,Gold
C1841,24/06/2022,26-35,Female,Leeds,New,Gold
C1842,11/09/2023,36-45,Male,Glasgow,New,Bronze
C1843,26/06/2023,46-55,Female,Glasgow,New,Silver
C1844,12/12/2021,26-35,Female,Southampton,New,Silver
C1845,30/03/2022,18-25,Female,Southampton,Returning,Gold
C1846,02/07/2021,46-55,Male,Liverpool,New,Silver
C1847,11/11/2020,65+,Male,Manchester,New,Bronze
C1848,03/03/2023,36-45,Female,Manchester,Returning,Silver
C1849,09/04/2024,26-35,Male,Cardiff,Returning,Silver
C1850,05/04/2022,26-35,Male,Leicester,New,Bronze
C1851,01/05/2022,56-65,Female,Manchester,Returning,Gold
C1852,31/05/2022,26-35,Female,Edinburgh,New,Silver
C1853,03/12/2021,65+,Male,Bristol,Returning,Silver
C1854,14/09/2022,26-35,Male,Birmingham,Returning,Silver
C1855,23/09/2020,46-55,Male,London,Returning,Gold
C1856,18/02/2021,46-55,Male,Newcastle,Returning,Gold
C1857,09/02/2024,46-55,Male,London,Returning,Bronze
C1858,01/11/2020,46-55,Female,Newcastle,Returning,Bronze
C1859,23/07/2022,46-55,Female,Southampton,New,Silver
C1860,25/03/2021,46-55,Female,Belfast,New,Bronze
C1861,24/06/2020,26-35,Female,Bristol,New,Gold
C1862,02/06/2023,18-25,Male,Bristol,New,Bronze
C1863,02/09/2020,26-35,Male,Newcastle,Returning,Silver
C1864,01/03/2024,18-25,Female,Sheffield,New,Bronze
C1865,30/10/2020,36-45,Female,Manchester,New,Gold
C1866,06/02/2022,26-35,Male,Belfast,New,Bronze
C1867,03/01/2024,46-55,Male,Bristol,New,Bronze
C1868,11/03/2023,46-55,Female,Edinburgh,New,Bronze
C1869,16/08/2020,56-65,Female,Leeds,Returning,Bronze
C1870,13/08/2020,36-45,Female,Cardiff,New,Bronze
C1871,14/08/2021,56-65,Female,Newcastle,New,Silver
C1872,28/06/2022,26-35,Male,Leicester,Returning,Silver
C1873,14/12/2022,56-65,Male,Newcastle,Returning,Bronze
C1874,06/06/2023,26-35,Female,Cardiff,New,Bronze
C1875,07/08/2020,26-35,Male,Birmingham,New,Silver
C1876,20/09/2021,46-55,Male,Bristol,New,Silver
C1877,30/03/2023,56-65,Female,Leicester,Returning,Bronze
C1878,01/12/2023,18-25,Prefer not to say,Manchester,New,Bronze
C1879,19/02/2024,26-35,Male,Leeds,New,Bronze
C1880,15/03/2024,36-45,Non-binary,Leicester,New,Bronze
C1881,15/11/2021,46-55,Female,Southampton,Returning,Bronze
C1882,18/08/2023,18-25,Male,Edinburgh,New,Gold
C1883,02/02/2023,26-35,Female,Liverpool,New,Silver
C1884,16/09/2023,26-35,Male,Leicester,New,Silver
C1885,25/01/2024,26-35,Male,London,New,Silver
C1886,18/08/2020,56-65,Male,Newcastle,New,Silver
C1887,06/05/2023,26-35,Male,Leeds,New,Bronze
C1888,02/02/2024,26-35,Female,Bristol,Returning,Bronze
C1889,24/06/2022,18-25,Female,London,New,Silver
C1890,13/11/2021,36-45,Male,Cardiff,New,Bronze
C1891,25/01/2021,46-55,Male,Birmingham,New,Bronze
C1892,29/09/2023,46-55,Male,Edinburgh,Returning,Bronze
C1893,11/04/2024,18-25,Male,Newcastle,New,Silver
C1894,26/12/2023,18-25,Male,Sheffield,New,Silver
C1895,01/06/2024,26-35,Male,Belfast,New,Gold
C1896,20/03/2024,56-65,Prefer not to say,Manchester,New,Bronze
C1897,18/07/2022,26-35,Female,Leicester,New,Bronze
C1898,19/01/2020,26-35,Female,Nottingham,New,Gold
C1899,26/11/2023,65+,Female,London,New,Bronze
C1900,15/05/2024,18-25,Male,Birmingham,New,Silver
C1901,12/06/2022,36-45,Female,Birmingham,Returning,Silver
C1902,25/02/2024,26-35,Female,London,Returning,Bronze
C1903,07/12/2020,36-45,Male,Southampton,Returning,Bronze
C1904,02/11/2022,56-65,Female,Bristol,New,Silver
C1905,18/03/2023,36-45,Male,Belfast,New,Bronze
C1906,07/08/2020,36-45,Male,Sheffield,New,Gold
C1907,21/03/2022,56-65,Male,Edinburgh,Returning,Bronze
C1908,25/04/2020,46-55,Female,London,Returning,Bronze
C1909,07/06/2020,36-45,Male,Nottingham,New,Bronze
C1910,14/03/2020,26-35,Non-binary,Liverpool,Returning,Silver
C1911,09/12/2020,36-45,Female,Glasgow,Returning,Gold
C1912,17/08/2022,56-65,Male,Birmingham,New,Bronze
C1913,28/01/2022,36-45,Male,Leicester,New,Bronze
C1914,20/09/2021,36-45,Female,Birmingham,Returning,Silver
C1915,07/11/2020,36-45,Female,Newcastle,Returning,Bronze
C1916,30/03/2021,65+,Male,Edinburgh,New,Bronze
C1917,14/04/2024,26-35,Male,Birmingham,New,Gold
C1918,17/06/2020,26-35,Male,Manchester,New,Silver
C1919,23/09/2021,26-35,Male,Bristol,New,Bronze
C1920,09/12/2023,36-45,Male,Liverpool,Returning,Bronze
C1921,24/09/2020,26-35,Male,Leicester,Returning,Gold
C1922,02/12/2023,36-45,Male,Edinburgh,New,Bronze
C1923,22/09/2022,18-25,Male,Liverpool,Returning,Silver
C1924,07/12/2020,26-35,Female,Liverpool,New,Bronze
C1925,02/01/2021,36-45,Male,Southampton,New,Silver
C1926,23/02/2023,36-45,Female,Cardiff,Returning,Bronze
C1927,01/10/2023,65+,Male,Liverpool,New,Bronze
C1928,23/06/2021,26-35,Female,Leicester,Returning,Silver
C1929,22/08/2020,46-55,Female,Liverpool,New,Bronze
C1930,22/08/2020,26-35,Female,Bristol,New,Bronze
C1931,26/12/2021,65+,Male,Glasgow,New,Bronze
C1932,17/04/2020,26-35,Male,Newcastle,New,Silver
C1933,16/11/2022,56-65,Female,London,New,Bronze
C1934,14/06/2021,26-35,Female,Birmingham,Returning,Gold
C1935,17/01/2020,18-25,Male,Bristol,Returning,Silver
C1936,16/04/2022,65+,Male,Newcastle,Returning,Silver
C1937,29/12/2020,46-55,Female,Manchester,New,Bronze
C1938,20/08/2021,26-35,Female,Southampton,Returning,Bronze
C1939,01/09/2022,26-35,Male,Bristol,New,Bronze
C1940,10/08/2020,46-55,Female,Newcastle,New,Bronze
C1941,30/06/2022,18-25,Female,Cardiff,New,Silver
C1942,24/03/2024,36-45,Female,London,Returning,Silver
C1943,16/10/2020,46-55,Female,Belfast,Returning,Silver
C1944,30/11/2020,56-65,Male,Bristol,New,Bronze
C1945,30/10/2021,46-55,Female,Liverpool,Returning,Bronze
C1946,06/11/2022,36-45,Female,Liverpool,Returning,Bronze
C1947,14/05/2023,18-25,Male,Sheffield,New,Bronze
C1948,10/12/2023,18-25,Female,Leeds,Returning,Bronze
C1949,16/09/2023,26-35,Male,Leicester,New,Bronze
C1950,10/09/2021,36-45,Male,Leicester,Returning,Bronze
C1951,12/09/2020,36-45,Prefer not to say,Birmingham,New,Silver
C1952,08/07/2022,36-45,Female,Leeds,New,Bronze
C1953,21/12/2020,46-55,Female,Liverpool,Returning,Silver
C1954,08/01/2022,46-55,Prefer not to say,Leeds,New,Silver
C1955,06/12/2021,26-35,Female,Leeds,New,Silver
C1956,02/06/2022,36-45,Male,Leeds,New,Bronze
C1957,21/08/2020,36-45,Female,Sheffield,Returning,Bronze
C1958,11/03/2021,46-55,Female,Southampton,Returning,Bronze
C1959,09/05/2020,36-45,Female,Newcastle,New,Bronze
C1960,06/08/2023,56-65,Male,Leeds,New,Silver
C1961,12/03/2023,36-45,Female,Cardiff,Returning,Bronze
C1962,11/08/2023,26-35,Female,Edinburgh,Returning,Bronze
C1963,11/04/2021,18-25,Male,London,New,Bronze
C1964,13/09/2023,46-55,Male,Edinburgh,Returning,Bronze
C1965,12/06/2022,18-25,Male,Bristol,Returning,Bronze
C1966,01/03/2023,18-25,Male,Edinburgh,Returning,Bronze
C1967,30/05/2023,36-45,Prefer not to say,London,Returning,Silver
C1968,21/11/2022,18-25,Female,Leicester,New,Bronze
C1969,01/10/2021,26-35,Female,Cardiff,New,Bronze
C1970,12/03/2024,46-55,Female,Southampton,Returning,Silver
C1971,28/07/2021,26-35,Female,Southampton,New,Silver
C1972,01/12/2023,56-65,Male,Cardiff,New,Gold
C1973,15/03/2022,26-35,Male,Cardiff,New,Bronze
C1974,15/04/2023,26-35,Female,London,New,Bronze
C1975,03/09/2022,26-35,Male,Cardiff,New,Bronze
C1976,02/11/2022,36-45,Male,Manchester,New,Silver
C1977,28/06/2020,56-65,Prefer not to say,Leicester,Returning,Silver
C1978,30/04/2023,65+,Female,Glasgow,Returning,Silver
C1979,02/03/2023,26-35,Female,Manchester,New,Bronze
C1980,26/04/2022,36-45,Male,Leeds,New,Bronze
C1981,14/03/2022,46-55,Female,London,New,Bronze
C1982,18/05/2023,46-55,Male,Bristol,New,Bronze
C1983,02/05/2024,36-45,Male,Cardiff,Returning,Bronze
C1984,18/05/2021,46-55,Male,Liverpool,New,Silver
C1985,03/02/2022,56-65,Female,Newcastle,Returning,Bronze
C1986,29/12/2020,36-45,Female,Edinburgh,New,Bronze
C1987,19/04/2023,36-45,Female,Glasgow,Returning,Gold
C1988,20/05/2020,46-55,Female,Leicester,Returning,Silver
C1989,06/03/2021,26-35,Male,Glasgow,New,Gold
C1990,10/02/2022,36-45,Male,London,Returning,Gold
C1991,06/06/2021,26-35,Female,Sheffield,New,Silver
C1992,26/01/2024,26-35,Male,Leeds,New,Gold
C1993,24/11/2022,46-55,Male,Bristol,New,Silver
C1994,08/12/2021,18-25,Female,Leicester,New,Bronze
C1995,08/02/2024,36-45,Female,Cardiff,Returning,Gold
C1996,22/11/2022,26-35,Female,Birmingham,New,Silver
C1997,28/03/2022,36-45,Female,Leicester,Returning,Bronze
C1998,23/03/2024,18-25,Male,Leicester,New,Silver
C1999,15/05/2022,26-35,Female,Liverpool,New,Silver
C2000,01/12/2021,36-45,Female,Cardiff,New,Bronze
C2001,26/10/2023,36-45,Non-binary,Edinburgh,New,Silver
C2002,13/11/2022,36-45,Male,Sheffield,Returning,Bronze
C2003,10/01/2024,36-45,Female,Leeds,New,Silver
C2004,20/11/2020,56-65,Male,Manchester,Returning,Silver
C2005,08/04/2022,36-45,Male,Nottingham,Returning,Silver
C2006,10/01/2021,18-25,Male,Leicester,New,Bronze
C2007,04/12/2021,26-35,Male,Liverpool,Returning,Bronze
C2008,22/06/2024,46-55,Female,Liverpool,Returning,Silver
C2009,31/12/2021,26-35,Male,London,New,Silver
C2010,02/06/2020,56-65,Male,Liverpool,Returning,Silver
C2011,14/07/2021,46-55,Female,Leicester,Returning,Silver
C2012,16/12/2021,36-45,Female,Birmingham,Returning,Silver
C2013,15/12/2021,26-35,Male,Bristol,New,Silver
C2014,03/08/2023,26-35,Female,Southampton,New,Silver
C2015,18/08/2020,56-65,Male,Glasgow,Returning,Silver
C2016,03/02/2024,18-25,Male,Nottingham,New,Silver
C2017,08/02/2020,36-45,Female,Birmingham,New,Bronze
C2018,31/10/2023,36-45,Female,Edinburgh,New,Bronze
C2019,13/10/2022,26-35,Male,Leicester,New,Bronze
C2020,08/03/2021,18-25,Prefer not to say,Glasgow,Returning,Bronze
C2021,08/03/2022,26-35,Female,Manchester,New,Silver
C2022,03/06/2020,18-25,Male,Cardiff,New,Silver
C2023,17/10/2022,18-25,Female,Southampton,New,Bronze
C2024,04/01/2023,26-35,Female,Liverpool,New,Gold
C2025,01/02/2022,26-35,Female,Birmingham,New,Bronze
C2026,01/10/2022,26-35,Female,Belfast,Returning,Silver
C2027,03/01/2020,26-35,Female,Manchester,New,Bronze
C2028,05/07/2023,36-45,Female,Leicester,Returning,Bronze
C2029,07/03/2022,26-35,Male,Glasgow,Returning,Bronze
C2030,07/05/2022,18-25,Male,Nottingham,New,Silver
C2031,11/03/2023,26-35,Female,Southampton,New,Bronze
C2032,05/11/2021,18-25,Female,Manchester,New,Bronze
C2033,23/03/2024,56-65,Male,Nottingham,Returning,Bronze
C2034,18/05/2020,46-55,Female,Sheffield,New,Silver
C2035,12/05/2022,26-35,Female,Nottingham,New,Bronze
C2036,23/03/2021,36-45,Non-binary,Bristol,New,Bronze
C2037,18/03/2021,36-45,Female,London,Returning,Bronze
C2038,01/03/2022,56-65,Male,Bristol,New,Gold
C2039,30/12/2020,36-45,Female,Sheffield,New,Gold
C2040,08/12/2020,36-45,Male,Leicester,Returning,Silver
C2041,15/08/2023,56-65,Female,Birmingham,New,Gold
C2042,09/02/2024,36-45,Female,Leeds,New,Bronze
C2043,01/09/2022,46-55,Male,London,New,Bronze
C2044,28/05/2021,26-35,Male,London,New,Bronze
C2045,02/02/2022,65+,Female,London,New,Gold
C2046,09/12/2021,18-25,Male,Nottingham,Returning,Silver
C2047,13/01/2024,26-35,Female,Liverpool,Returning,Silver
C2048,12/02/2020,36-45,Prefer not to say,Nottingham,New,Silver
C2049,09/02/2020,26-35,Male,Cardiff,New,Bronze
C2050,07/11/2021,26-35,Male,Edinburgh,New,Silver
C2051,16/08/2023,26-35,Female,Glasgow,Returning,Gold
C2052,10/11/2023,18-25,Female,Edinburgh,Returning,Silver
C2053,11/12/2022,26-35,Non-binary,London,New,Silver
C2054,31/03/2020,56-65,Female,Birmingham,New,Bronze
C2055,24/04/2021,56-65,Male,Nottingham,New,Bronze
C2056,05/10/2023,36-45,Male,Liverpool,Returning,Bronze
C2057,22/08/2020,36-45,Female,Glasgow,New,Bronze
C2058,17/07/2022,26-35,Male,Belfast,New,Bronze
C2059,12/02/2021,36-45,Female,Leicester,New,Silver
C2060,04/10/2022,46-55,Male,Newcastle,New,Bronze
C2061,01/07/2023,18-25,Male,Belfast,New,Bronze
C2062,03/02/2022,18-25,Female,Leicester,Returning,Silver
C2063,20/07/2023,65+,Male,Cardiff,New,Bronze
C2064,20/03/2021,26-35,Male,Newcastle,New,Bronze
C2065,03/02/2022,46-55,Female,Sheffield,Returning,Bronze
C2066,20/04/2022,26-35,Male,London,New,Gold
C2067,17/11/2020,36-45,Female,Glasgow,New,Gold
C2068,30/01/2020,65+,Male,London,Returning,Gold
C2069,24/09/2022,56-65,Male,Liverpool,Returning,Silver
C2070,29/07/2020,26-35,Male,Glasgow,New,Bronze
C2071,07/07/2020,36-45,Female,Leicester,Returning,Silver
C2072,09/01/2024,56-65,Male,Edinburgh,New,Silver
C2073,25/02/2022,46-55,Male,Edinburgh,Returning,Gold
C2074,13/02/2020,46-55,Female,Belfast,New,Bronze
C2075,15/07/2020,26-35,Non-binary,Liverpool,New,Silver
C2076,25/09/2020,26-35,Male,Leeds,New,Bronze
C2077,29/06/2021,36-45,Male,Glasgow,New,Bronze
C2078,22/05/2023,18-25,Female,Leeds,Returning,Gold
C2079,16/05/2021,26-35,Male,Bristol,New,Bronze
C2080,28/05/2023,36-45,Female,Cardiff,New,Bronze
C2081,15/04/2022,36-45,Male,Southampton,New,Silver
C2082,30/07/2021,56-65,Female,London,New,Silver
C2083,29/01/2023,36-45,Male,Manchester,Returning,Bronze
C2084,05/07/2020,26-35,Male,Nottingham,Returning,Gold
C2085,26/09/2022,36-45,Male,Edinburgh,New,Bronze
C2086,02/06/2022,36-45,Prefer not to say,Glasgow,Returning,Bronze
C2087,05/02/2020,36-45,Male,Cardiff,New,Silver
C2088,08/03/2021,18-25,Male,Cardiff,Returning,Silver
C2089,27/02/2023,65+,Male,London,New,Bronze
C2090,06/02/2020,26-35,Male,Nottingham,New,Bronze
C2091,24/08/2023,18-25,Male,Manchester,New,Bronze
C2092,13/11/2021,56-65,Female,Newcastle,New,Bronze
C2093,19/06/2022,56-65,Female,Edinburgh,Returning,Silver
C2094,10/02/2021,26-35,Male,Newcastle,Returning,Silver
C2095,14/07/2020,26-35,Female,Bristol,Returning,Silver
C2096,07/04/2023,18-25,Male,Bristol,Returning,Silver
C2097,07/01/2023,26-35,Female,Leeds,Returning,Bronze
C2098,23/10/2021,56-65,Male,Glasgow,Returning,Bronze
C2099,04/03/2021,65+,Female,Manchester,New,Bronze
C2100,04/10/2021,46-55,Female,Leeds,New,Gold
C2101,24/05/2024,36-45,Female,Newcastle,New,Bronze
C2102,06/04/2023,46-55,Male,Sheffield,Returning,Bronze
C2103,13/04/2020,46-55,Female,Nottingham,Returning,Bronze
C2104,10/11/2022,56-65,Female,Sheffield,Returning,Bronze
C2105,15/05/2020,56-65,Male,Southampton,New,Silver
C2106,26/08/2023,26-35,Female,Southampton,Returning,Bronze
C2107,30/12/2020,26-35,Female,Glasgow,New,Bronze
C2108,29/02/2024,26-35,Male,Birmingham,New,Silver
C2109,31/01/2020,46-55,Male,Cardiff,New,Silver
C2110,17/11/2021,18-25,Female,Sheffield,Returning,Bronze
C2111,25/04/2023,18-25,Female,Newcastle,New,Bronze
C2112,30/11/2021,56-65,Male,Sheffield,New,Gold
C2113,22/10/2020,46-55,Female,Bristol,Returning,Bronze
C2114,22/05/2022,46-55,Female,London,New,Silver
C2115,12/10/2023,36-45,Male,Nottingham,New,Silver
C2116,20/05/2022,36-45,Female,Southampton,New,Bronze
C2117,19/07/2021,46-55,Male,Liverpool,New,Silver
C2118,26/02/2022,56-65,Male,Birmingham,New,Bronze
C2119,08/10/2022,46-55,Female,Edinburgh,New,Silver
C2120,04/05/2022,26-35,Female,Manchester,New,Bronze
C2121,18/05/2021,56-65,Female,Leeds,Returning,Bronze
C2122,16/03/2022,18-25,Male,Sheffield,New,Gold
C2123,22/12/2021,36-45,Male,Leicester,New,Gold
C2124,08/03/2020,36-45,Male,Bristol,New,Silver
C2125,11/12/2023,46-55,Female,Glasgow,Returning,Silver
C2126,20/10/2020,26-35,Female,Manchester,New,Gold
C2127,28/09/2021,36-45,Male,Leicester,Returning,Gold
C2128,11/01/2024,36-45,Male,Nottingham,New,Bronze
C2129,21/10/2020,46-55,Male,Leicester,Returning,Bronze
C2130,26/03/2020,65+,Female,Liverpool,Returning,Gold
C2131,13/08/2022,36-45,Female,London,New,Silver
C2132,19/06/2024,26-35,Female,Nottingham,New,Gold
C2133,31/10/2022,26-35,Male,Belfast,New,Gold
C2134,01/09/2023,36-45,Male,Liverpool,New,Silver
C2135,20/08/2021,18-25,Female,Edinburgh,New,Silver
C2136,01/08/2021,26-35,Male,Newcastle,New,Bronze
C2137,22/05/2020,26-35,Female,Nottingham,Returning,Bronze
C2138,21/02/2021,18-25,Female,Leicester,New,Gold
C2139,18/11/2021,18-25,Male,Southampton,New,Silver
C2140,04/03/2024,26-35,Female,Nottingham,New,Bronze
C2141,05/05/2021,56-65,Male,Sheffield,New,Silver
C2142,13/03/2020,36-45,Male,Edinburgh,Returning,Silver
C2143,17/05/2024,36-45,Female,Birmingham,New,Bronze
C2144,07/02/2021,56-65,Female,Southampton,New,Bronze
C2145,26/09/2021,36-45,Female,London,Returning,Bronze
C2146,02/12/2021,56-65,Female,Leicester,New,Silver
C2147,08/02/2021,26-35,Male,Birmingham,New,Bronze
C2148,17/10/2022,36-45,Male,Nottingham,Returning,Silver
C2149,31/12/2021,36-45,Male,Bristol,New,Gold
C2150,06/02/2022,46-55,Male,Cardiff,Returning,Bronze
C2151,24/08/2020,56-65,Female,Newcastle,Returning,Bronze
C2152,07/05/2024,18-25,Male,Glasgow,Returning,Silver
C2153,20/06/2022,18-25,Female,Birmingham,New,Bronze
C2154,06/06/2020,26-35,Male,Sheffield,New,Bronze
C2155,18/04/2020,26-35,Male,Manchester,Returning,Bronze
C2156,02/11/2021,36-45,Female,Edinburgh,New,Silver
C2157,29/01/2024,36-45,Male,Bristol,New,Gold
C2158,16/12/2020,18-25,Male,Leicester,Returning,Silver
C2159,28/06/2022,26-35,Female,Birmingham,Returning,Bronze
C2160,26/03/2020,46-55,Male,Cardiff,Returning,Bronze
C2161,07/04/2021,65+,Female,Liverpool,Returning,Bronze
C2162,04/04/2022,18-25,Male,Leeds,Returning,Bronze
C2163,07/06/2021,36-45,Male,Southampton,New,Gold
C2164,29/11/2021,36-45,Male,Southampton,New,Bronze
C2165,25/10/2023,65+,Male,Glasgow,New,Silver
C2166,02/08/2023,18-25,Female,Belfast,Returning,Silver
C2167,02/02/2024,56-65,Female,Edinburgh,Returning,Bronze
C2168,24/10/2021,46-55,Female,Leicester,New,Silver
C2169,29/10/2020,26-35,Female,Cardiff,New,Bronze
C2170,06/04/2020,56-65,Male,Birmingham,New,Bronze
C2171,06/02/2024,26-35,Prefer not to say,Birmingham,New,Bronze
C2172,24/02/2023,18-25,Male,Cardiff,Returning,Bronze
C2173,08/04/2023,18-25,Male,Manchester,Returning,Bronze
C2174,02/12/2020,18-25,Female,Leeds,New,Gold
C2175,18/05/2020,36-45,Female,Leicester,New,Bronze
C2176,23/02/2022,36-45,Female,Glasgow,New,Gold
C2177,10/05/2024,46-55,Male,Liverpool,New,Gold
C2178,20/05/2024,36-45,Male,Southampton,New,Silver
C2179,24/01/2020,36-45,Male,Edinburgh,New,Bronze
C2180,26/06/2023,46-55,Female,Cardiff,New,Silver
C2181,18/07/2021,26-35,Female,Newcastle,Returning,Gold
C2182,27/12/2021,36-45,Male,Liverpool,New,Bronze
C2183,29/01/2022,56-65,Male,Southampton,New,Bronze
C2184,30/04/2021,26-35,Female,Leeds,New,Silver
C2185,04/01/2021,36-45,Female,Belfast,New,Bronze
C2186,12/04/2024,26-35,Male,Cardiff,New,Bronze
C2187,08/04/2021,26-35,Male,Sheffield,Returning,Silver
C2188,28/06/2023,36-45,Male,Cardiff,New,Silver
C2189,03/07/2022,26-35,Female,Southampton,New,Bronze
C2190,14/12/2022,36-45,Female,Liverpool,Returning,Bronze
C2191,28/08/2020,36-45,Female,Southampton,New,Silver
C2192,08/01/2021,18-25,Female,Nottingham,New,Silver
C2193,11/11/2022,36-45,Male,London,Returning,Bronze
C2194,12/11/2023,26-35,Female,Cardiff,New,Bronze
C2195,01/11/2020,18-25,Male,Belfast,Returning,Gold
C2196,25/10/2021,65+,Male,Nottingham,New,Silver
C2197,13/06/2022,36-45,Male,Newcastle,Returning,Silver
C2198,20/09/2022,36-45,Female,Edinburgh,New,Bronze
C2199,02/06/2021,26-35,Male,Bristol,New,Silver
C2200,10/02/2021,26-35,Male,Glasgow,New,Bronze
C2201,10/01/2021,26-35,Female,Cardiff,New,Silver
C2202,04/06/2022,26-35,Male,Newcastle,Returning,Silver
C2203,19/10/2023,56-65,Male,London,Returning,Bronze
C2204,03/10/2021,36-45,Male,Glasgow,New,Gold
